completionCode,trialNum,itemNum,condition,Value,sentence,conj1,conj2,ratingRT,is_sa,rating,suffix
CO703295,45,23,X-ci-and-Y-ci,iyi sayılır,Jale geçen hafta çatalcı ve bıçakçı bir esnaftan alışveriş yaptı.,çatal,bıçak,8272,0,4,-cI
CO703295,48,12,X-and-Y-siz,oldukça kötü,Merve yeni hayatında ev ve bahçesiz bir şehir hayatı yaşıyor.,ev,bahçe,8341,1,1,-sIz
CO703295,51,4,X-and-Y-siz,iyi sayılır,Burak tatlı için limon ve portakalsız bir tarif bulmuş.,limon,portakal,9523,1,4,-sIz
CO703295,54,19,X-siz-and-Y-siz,oldukça kötü,Zühre son yolculukta gecesiz ve gündüzsüz bir tren yolculuğu önerdi.,gece,gündüz,6857,0,1,-sIz
CO703295,57,8,X-and-Y-ci,iyi sayılır,Selin tamir için kapı ve pencereci bir marangozla anlaşmış.,kapı,pencere,10728,1,4,-cI
CO703295,60,1,X-lik-and-Y-lik,oldukça kötü,Emel geçen haftasonu çoraplık ve ayakkabılık bir dolap aldı.,çorap,ayakkabı,6814,0,1,-lIk
CO703295,63,29,X-li-and-Y-li,oldukça iyi,Melis çocuk kitabı için ejderhalı ve perili bir sahne tasarladı.,ejderha,peri,3931,0,6,-lI
CO703295,66,3,X-siz-and-Y-siz,oldukça iyi,Leyla eski çarşıda atkısız ve şapkasız bir çocuğa acımış.,atkı,şapka,11529,0,6,-sIz
CO703295,69,26,X-and-Y-lik,oldukça kötü,Sinan gece yarısı hayalet ve canavarlık bir sahne tasarladı.,hayalet,canavar,6185,1,1,-lIk
CO703295,72,7,X-ci-and-Y-ci,oldukça iyi,Dilek çeyiz alşverişi için battaniyeci ve halıcı bir züccaciyeciye gidecekmiş.,battaniye,halı,11096,0,6,-cI
CO703295,75,24,X-and-Y-ci,oldukça kötü,Neval ders çalışırken göz ve kulakçı bir doktorla konuştu.,göz,kulak,5360,1,1,-cI
CO703295,78,9,X-lik-and-Y-lik,oldukça kötü,Zeynep yıllar önce annelik ve babalık bir görev üstlendi.,anne,baba,8983,0,1,-lIk
CO703295,81,5,X-li-and-Y-li,kötü,Ece yılbaşı için tablolu ve vazolu bir masa aldı.,tablo,vazo,7345,0,2,-lI
CO703295,84,16,X-and-Y-ci,oldukça kötü,Okan üniversite yıllarında çiftlik ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,9886,1,1,-cI
CO703295,87,6,X-and-Y-li,kötü sayılır,Ali diyetteyken muz ve havuçlu bir kek yapardı.,muz,havuç,12836,1,3,-lI
CO703295,90,17,X-lik-and-Y-lik,oldukça kötü,Eylül kamp yaparken tepelik ve nehirlik bir arazi satın aldı.,tepe,nehir,6152,0,1,-lIk
CO703295,93,28,X-and-Y-siz,kötü,Yasemin mezuniyetinden önce doktor ve avukatsız bir mizansen canlandırdı.,avukat,doktor,9891,1,2,-sIz
CO703295,96,11,X-siz-and-Y-siz,iyi sayılır,Ahmet yabancı bir üniversitede bilimsiz ve teknolojisiz bir düşünceyi eleştirdi.,bilim,teknoloji,9422,0,4,-sIz
CO745806,2,12,X-and-Y-lik,iyi,Merve aile mirasıyla ev ve bahçelik bir arsa satın aldı.,ev,bahçe,10428,1,5,-lIk
CO745806,5,4,X-and-Y-lik,kötü,Burak tatlı için limon ve portakallık bir tabak hazırlamış.,limon,portakal,4562,1,2,-lIk
CO745806,8,11,X-lik-and-Y-lik,kötü,Ahmet yabancı bir üniversitede bilimlik ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,8529,0,2,-lIk
CO745806,11,7,X-li-and-Y-li,iyi,Dilek çeyiz alşverişi için battaniyeli ve halılı bir paket seçmiş.,battaniye,halı,8712,0,5,-lI
CO745806,14,16,X-and-Y-li,iyi sayılır,Okan üniversite yıllarında çiftlik ve fabrikalı bir işletme kurdu.,çiftlik,fabrika,7118,1,4,-lI
CO745806,17,5,X-siz-and-Y-siz,kötü sayılır,Ece yılbaşı için tablosuz ve vazosuz bir masa seçti.,tablo,vazo,4857,0,3,-sIz
CO745806,20,1,X-ci-and-Y-ci,kötü sayılır,Emel geçen haftasonu çorapçı ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,7778,0,3,-cI
CO745806,23,29,X-siz-and-Y-siz,iyi,Melis çocuk kitabı için ejderhasız ve perisiz bir bölüm yazdı.,ejderha,peri,6516,0,5,-sIz
CO745806,26,20,X-and-Y-lik,kötü sayılır,Fehime düğünden önce büyükanne ve dedelik ilişkisi üzerine bir roman okudu.,büyükanne,dede,11026,1,3,-lIk
CO745806,29,9,X-ci-and-Y-ci,kötü,Zeynep bu hafta anneci ve babacı bir yeğeniyle ilgilendi.,anne,baba,4488,0,2,-cI
CO745806,32,17,X-ci-and-Y-ci,kötü sayılır,Eylül kamp yaparken tepeci ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,5460,0,3,-cI
CO745806,35,22,X-and-Y-siz,kötü sayılır,Yankı geçen yaz at ve balıksız bir menü denedi.,at,balık,5872,1,3,-sIz
CO745806,38,21,X-siz-and-Y-siz,iyi,Mertcan dün akşam abisiz ve ablasız bir hayat düşündü.,abi,abla,5535,0,5,-sIz
CO745806,41,25,X-ci-and-Y-ci,oldukça kötü,İzel toplantı sırasında buruncu ve boyuncu bir doktordan bahsetti.,burun,boyun,5577,0,1,-cI
CO745806,44,30,X-and-Y-siz,kötü,Asuman dergi yazısı için düğün ve cenazesiz bir program önerdi.,cenaze,düğün,5145,1,2,-sIz
CO745806,47,15,X-li-and-Y-li,iyi sayılır,Deniz misafir beklerken sürahili ve bardaklı bir konsept hazırladı.,sürahi,bardak,6672,0,4,-lI
CO745806,50,24,X-and-Y-li,kötü sayılır,Neval ders çalışırken göz ve kulaklı bir robot gördü.,göz,kulak,7594,1,3,-lI
CO745806,53,26,X-and-Y-ci,oldukça kötü,Sinan gece yarısı hayalet ve canavarcı bir yazarla röportaj yaptı.,hayalet,canavar,3766,1,1,-cI
CO745806,56,28,X-and-Y-lik,kötü,Yasemin mezuniyetinden önce doktor ve avukatlık bir kimlik seçti.,avukat,doktor,5463,1,2,-lIk
CO745806,59,10,X-and-Y-ci,kötü,Ali her hafta kedi ve köpekçi bir komşusuyla sohbet eder.,kedi,köpek,5155,1,2,-cI
CO745806,62,23,X-li-and-Y-li,iyi sayılır,Jale geçen hafta çatallı ve bıçaklı bir masa kurdu.,çatal,bıçak,10053,0,4,-lI
CO745806,65,6,X-and-Y-siz,iyi sayılır,Ali diyetteyken muz ve havuçsuz bir kek yapardı.,muz,havuç,4467,1,4,-sIz
CO745806,68,3,X-lik-and-Y-lik,kötü sayılır,Leyla eski çarşıda atkılık ve şapkalık bir askı beğenmiş.,atkı,şapka,5686,0,3,-lIk
CO745806,71,2,X-and-Y-ci,kötü sayılır,Ömer yeni evine masa ve sandalyeci bir usta getirdi.,masa,sandalye,4312,1,3,-cI
CO745806,74,14,X-and-Y-siz,iyi sayılır,Elif gençlik yıllarında fare ve aslansız bir oyun sahneledi.,fare,aslan,6350,1,4,-sIz
CO745806,77,27,X-lik-and-Y-lik,kötü sayılır,Baran araştırması için ormanlık ve çöllük bir alan çizdi.,orman,çöl,4829,0,3,-lIk
CO745806,80,32,X-and-Y-li,kötü,Aydan restorasyon projesi için taban ve tavanlı bir plan çizdi.,taban,tavan,6013,1,2,-lI
CO745806,83,8,X-and-Y-li,kötü,Selin tamir için kapı ve pencereli bir atölye tasarlamış.,kapı,pencere,5608,1,2,-lI
CO745806,86,31,X-li-and-Y-li,kötü sayılır,Tülay sonbahar koleksiyonu için gömlekli ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,6232,0,3,-lI
CO745806,89,18,X-and-Y-ci,kötü,Nevzat genç bir stajyerken okul ve camici bir mimarın eserlerini inceledi.,okul,cami,3642,1,2,-cI
CO745806,92,19,X-lik-and-Y-lik,kötü,Zühre son yolculukta gecelik ve gündüzlük bir program belirledi.,gece,gündüz,4616,0,2,-lIk
CO745806,95,13,X-siz-and-Y-siz,kötü,Emin geçen tatilde şehirsiz ve köysüz bir gezi yaptı.,şehir,köy,6417,0,2,-sIz
CO606387,2,29,X-and-Y-lik,kötü sayılır,Melis çocuk kitabı için ejderha ve perilik bir seri başlatmayı düşündü.,ejderha,peri,10202,1,3,-lIk
CO606387,5,23,X-and-Y-siz,iyi sayılır,Jale geçen hafta çatal ve bıçaksız bir piknik yaptı.,çatal,bıçak,9546,1,4,-sIz
CO606387,8,5,X-and-Y-lik,kötü sayılır,Ece yılbaşı için tablo ve vazoluk bir masa aldı.,tablo,vazo,19491,1,3,-lIk
CO606387,11,4,X-lik-and-Y-lik,iyi sayılır,Burak tatlı için limonluk ve portakallık bir tabak hazırlamış.,limon,portakal,12927,0,4,-lIk
CO606387,14,1,X-and-Y-li,iyi sayılır,Emel geçen haftasonu çorap ve ayakkabılı bir takım aldı.,çorap,ayakkabı,12184,1,4,-lI
CO606387,17,22,X-siz-and-Y-siz,iyi,Yankı geçen yaz atsız ve balıksız bir menü denedi.,at,balık,9107,0,5,-sIz
CO606387,20,27,X-and-Y-ci,kötü,Baran araştırması için orman ve çölcü bir araştırmacıyla anlaştı.,orman,çöl,11489,1,2,-cI
CO606387,23,14,X-siz-and-Y-siz,iyi,Elif gençlik yıllarında faresiz ve aslansız bir oyun sahneledi.,fare,aslan,6963,0,5,-sIz
CO606387,26,19,X-and-Y-ci,iyi,Zühre son yolculukta gece ve gündüzcü bir rehberle tanıştı.,gece,gündüz,6677,1,5,-cI
CO606387,29,12,X-lik-and-Y-lik,kötü sayılır,Merve aile mirasıyla evlik ve bahçelik bir arsa satın aldı.,ev,bahçe,42386,0,3,-lIk
CO606387,32,28,X-lik-and-Y-lik,oldukça kötü,Yasemin mezuniyetinden önce doktorluk ve avukatlık bir kimlik seçti.,avukat,doktor,5528,0,1,-lIk
CO606387,35,7,X-and-Y-siz,kötü,Dilek çeyiz alşverişi için battaniye ve halısız bir paket seçmiş.,battaniye,halı,18612,1,2,-sIz
CO606387,38,18,X-ci-and-Y-ci,iyi sayılır,Nevzat genç bir stajyerken okulcu ve camici bir mimarın eserlerini inceledi.,okul,cami,9792,0,4,-cI
CO606387,41,21,X-and-Y-lik,oldukça kötü,Mertcan dün akşam abi ve ablalık bir hediye aldı.,abi,abla,8541,1,1,-lIk
CO606387,44,3,X-and-Y-ci,kötü,Leyla eski çarşıda atkı ve şapkacı bir tuhafiyeye uğrayacakmış.,atkı,şapka,43973,1,2,-cI
CO606387,47,26,X-ci-and-Y-ci,iyi,Sinan gece yarısı hayaletçi ve canavarcı bir yazarla röportaj yaptı.,hayalet,canavar,6346,0,5,-cI
CO606387,50,9,X-and-Y-li,kötü sayılır,Zeynep bu hafta anne ve babalı bir toplantıya katıldı.,anne,baba,5166,1,3,-lI
CO606387,53,31,X-and-Y-siz,iyi sayılır,Tülay sonbahar koleksiyonu için gömlek ve pantolonsuz bir katalog inceledi.,gömlek,pantolon,13053,1,4,-sIz
CO606387,56,6,X-siz-and-Y-siz,kötü sayılır,Ali diyetteyken muzsuz ve havuçsuz bir kek yapardı.,muz,havuç,8382,0,3,-sIz
CO606387,59,11,X-and-Y-ci,oldukça kötü,Ahmet yabancı bir üniversitede bilim ve teknolojici bir araştırmaya katıldı.,bilim,teknoloji,6233,1,1,-cI
CO606387,62,2,X-ci-and-Y-ci,kötü sayılır,Ömer yeni evine masacı ve sandalyeci bir usta getirdi.,masa,sandalye,7453,0,3,-cI
CO606387,65,32,X-li-and-Y-li,iyi sayılır,Aydan restorasyon projesi için tabanlı ve tavanlı bir plan çizdi.,taban,tavan,12933,0,4,-lI
CO606387,68,8,X-li-and-Y-li,iyi sayılır,Selin tamir için kapılı ve pencereli bir atölye tasarlamış.,kapı,pencere,5832,0,4,-lI
CO606387,71,10,X-ci-and-Y-ci,kötü,Ali her hafta kedici ve köpekçi bir komşusuyla sohbet eder.,kedi,köpek,4849,0,2,-cI
CO606387,74,20,X-lik-and-Y-lik,iyi sayılır,Fehime düğünden önce büyükannelik ve dedelik ilişkisi üzerine bir roman okudu.,büyükanne,dede,8366,0,4,-lIk
CO606387,77,13,X-and-Y-lik,iyi sayılır,Emin geçen tatilde şehir ve köylük bir bölgeyi gezdi.,şehir,köy,6752,1,4,-lIk
CO606387,80,30,X-siz-and-Y-siz,iyi sayılır,Asuman dergi yazısı için düğünsüz ve cenazesiz bir program önerdi.,cenaze,düğün,12927,0,4,-sIz
CO606387,83,17,X-and-Y-li,iyi,Eylül kamp yaparken tepe ve nehirli bir alan seçti.,tepe,nehir,10792,1,5,-lI
CO606387,86,16,X-li-and-Y-li,iyi sayılır,Okan üniversite yıllarında çiftlikli ve fabrikalı bir işletme kurdu.,çiftlik,fabrika,7704,0,4,-lI
CO606387,89,25,X-and-Y-li,kötü sayılır,İzel toplantı sırasında burun ve boyunlu bir maske inceledi.,burun,boyun,7051,1,3,-lI
CO606387,92,15,X-and-Y-siz,iyi,Deniz misafir beklerken sürahi ve bardaksız bir sofra kurdu.,sürahi,bardak,8972,1,5,-sIz
CO606387,95,24,X-li-and-Y-li,kötü sayılır,Neval ders çalışırken gözlü ve kulaklı bir robot gördü.,göz,kulak,5735,0,3,-lI
CO520146,2,31,X-li-and-Y-li,iyi,Tülay sonbahar koleksiyonu için gömlekli ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,5049,0,5,-lI
CO520146,5,23,X-li-and-Y-li,iyi,Jale geçen hafta çatallı ve bıçaklı bir masa kurdu.,çatal,bıçak,6316,0,5,-lI
CO520146,8,8,X-and-Y-li,iyi,Selin tamir için kapı ve pencereli bir atölye tasarlamış.,kapı,pencere,9751,1,5,-lI
CO520146,11,32,X-and-Y-li,iyi sayılır,Aydan restorasyon projesi için taban ve tavanlı bir plan çizdi.,taban,tavan,8033,1,4,-lI
CO520146,14,22,X-and-Y-siz,iyi sayılır,Yankı geçen yaz at ve balıksız bir menü denedi.,at,balık,70058,1,4,-sIz
CO520146,17,29,X-siz-and-Y-siz,oldukça iyi,Melis çocuk kitabı için ejderhasız ve perisiz bir bölüm yazdı.,ejderha,peri,6570,0,6,-sIz
CO520146,20,30,X-and-Y-siz,kötü,Asuman dergi yazısı için düğün ve cenazesiz bir program önerdi.,cenaze,düğün,11427,1,2,-sIz
CO520146,23,14,X-and-Y-siz,kötü,Elif gençlik yıllarında fare ve aslansız bir oyun sahneledi.,fare,aslan,7019,1,2,-sIz
CO520146,26,28,X-and-Y-lik,kötü,Yasemin mezuniyetinden önce doktor ve avukatlık bir kimlik seçti.,avukat,doktor,7835,1,2,-lIk
CO520146,29,17,X-ci-and-Y-ci,kötü sayılır,Eylül kamp yaparken tepeci ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,37019,0,3,-cI
CO520146,32,11,X-lik-and-Y-lik,kötü,Ahmet yabancı bir üniversitede bilimlik ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,4325,0,2,-lIk
CO520146,35,12,X-and-Y-lik,iyi,Merve aile mirasıyla ev ve bahçelik bir arsa satın aldı.,ev,bahçe,6868,1,5,-lIk
CO520146,38,10,X-and-Y-ci,kötü,Ali her hafta kedi ve köpekçi bir komşusuyla sohbet eder.,kedi,köpek,5547,1,2,-cI
CO520146,41,6,X-and-Y-siz,kötü,Ali diyetteyken muz ve havuçsuz bir kek yapardı.,muz,havuç,5581,1,2,-sIz
CO520146,44,3,X-lik-and-Y-lik,kötü,Leyla eski çarşıda atkılık ve şapkalık bir askı beğenmiş.,atkı,şapka,5508,0,2,-lIk
CO520146,47,18,X-and-Y-ci,kötü,Nevzat genç bir stajyerken okul ve camici bir mimarın eserlerini inceledi.,okul,cami,6116,1,2,-cI
CO520146,50,20,X-and-Y-lik,oldukça iyi,Fehime düğünden önce büyükanne ve dedelik ilişkisi üzerine bir roman okudu.,büyükanne,dede,7980,1,6,-lIk
CO520146,53,13,X-siz-and-Y-siz,oldukça kötü,Emin geçen tatilde şehirsiz ve köysüz bir gezi yaptı.,şehir,köy,9469,0,1,-sIz
CO520146,56,24,X-and-Y-li,kötü,Neval ders çalışırken göz ve kulaklı bir robot gördü.,göz,kulak,4957,1,2,-lI
CO520146,59,2,X-and-Y-ci,kötü,Ömer yeni evine masa ve sandalyeci bir usta getirdi.,masa,sandalye,33866,1,2,-cI
CO520146,62,1,X-ci-and-Y-ci,iyi,Emel geçen haftasonu çorapçı ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,5933,0,5,-cI
CO520146,65,15,X-li-and-Y-li,oldukça iyi,Deniz misafir beklerken sürahili ve bardaklı bir konsept hazırladı.,sürahi,bardak,5556,0,6,-lI
CO520146,68,19,X-lik-and-Y-lik,kötü,Zühre son yolculukta gecelik ve gündüzlük bir program belirledi.,gece,gündüz,6530,0,2,-lIk
CO520146,71,9,X-ci-and-Y-ci,kötü,Zeynep bu hafta anneci ve babacı bir yeğeniyle ilgilendi.,anne,baba,4898,0,2,-cI
CO520146,74,25,X-ci-and-Y-ci,kötü,İzel toplantı sırasında buruncu ve boyuncu bir doktordan bahsetti.,burun,boyun,7668,0,2,-cI
CO520146,77,16,X-and-Y-li,iyi sayılır,Okan üniversite yıllarında çiftlik ve fabrikalı bir işletme kurdu.,çiftlik,fabrika,5716,1,4,-lI
CO520146,80,7,X-li-and-Y-li,iyi sayılır,Dilek çeyiz alşverişi için battaniyeli ve halılı bir paket seçmiş.,battaniye,halı,9363,0,4,-lI
CO520146,83,21,X-siz-and-Y-siz,iyi,Mertcan dün akşam abisiz ve ablasız bir hayat düşündü.,abi,abla,5605,0,5,-sIz
CO520146,86,5,X-siz-and-Y-siz,oldukça iyi,Ece yılbaşı için tablosuz ve vazosuz bir masa seçti.,tablo,vazo,10798,0,6,-sIz
CO520146,89,26,X-and-Y-ci,oldukça iyi,Sinan gece yarısı hayalet ve canavarcı bir yazarla röportaj yaptı.,hayalet,canavar,5859,1,6,-cI
CO520146,92,4,X-and-Y-lik,kötü,Burak tatlı için limon ve portakallık bir tabak hazırlamış.,limon,portakal,8780,1,2,-lIk
CO520146,95,27,X-lik-and-Y-lik,oldukça iyi,Baran araştırması için ormanlık ve çöllük bir alan çizdi.,orman,çöl,6885,0,6,-lIk
CO470488,2,15,X-and-Y-siz,kötü sayılır,Deniz misafir beklerken sürahi ve bardaksız bir sofra kurdu.,sürahi,bardak,27471,1,3,-sIz
CO470488,5,23,X-and-Y-siz,iyi,Jale geçen hafta çatal ve bıçaksız bir piknik yaptı.,çatal,bıçak,16317,1,5,-sIz
CO470488,8,8,X-li-and-Y-li,iyi,Selin tamir için kapılı ve pencereli bir atölye tasarlamış.,kapı,pencere,16657,0,5,-lI
CO470488,11,13,X-and-Y-lik,iyi,Emin geçen tatilde şehir ve köylük bir bölgeyi gezdi.,şehir,köy,12840,1,5,-lIk
CO470488,14,1,X-and-Y-li,oldukça iyi,Emel geçen haftasonu çorap ve ayakkabılı bir takım aldı.,çorap,ayakkabı,15576,1,6,-lI
CO470488,17,6,X-siz-and-Y-siz,iyi,Ali diyetteyken muzsuz ve havuçsuz bir kek yapardı.,muz,havuç,8230,0,5,-sIz
CO470488,20,18,X-ci-and-Y-ci,kötü sayılır,Nevzat genç bir stajyerken okulcu ve camici bir mimarın eserlerini inceledi.,okul,cami,8046,0,3,-cI
CO470488,23,17,X-and-Y-li,oldukça iyi,Eylül kamp yaparken tepe ve nehirli bir alan seçti.,tepe,nehir,14638,1,6,-lI
CO470488,26,11,X-and-Y-ci,kötü sayılır,Ahmet yabancı bir üniversitede bilim ve teknolojici bir araştırmaya katıldı.,bilim,teknoloji,7521,1,3,-cI
CO470488,29,19,X-and-Y-ci,iyi,Zühre son yolculukta gece ve gündüzcü bir rehberle tanıştı.,gece,gündüz,11284,1,5,-cI
CO470488,32,22,X-siz-and-Y-siz,kötü sayılır,Yankı geçen yaz atsız ve balıksız bir menü denedi.,at,balık,8899,0,3,-sIz
CO470488,35,27,X-and-Y-ci,kötü sayılır,Baran araştırması için orman ve çölcü bir araştırmacıyla anlaştı.,orman,çöl,15148,1,3,-cI
CO470488,38,2,X-ci-and-Y-ci,iyi,Ömer yeni evine masacı ve sandalyeci bir usta getirdi.,masa,sandalye,8548,0,5,-cI
CO470488,41,31,X-and-Y-siz,oldukça iyi,Tülay sonbahar koleksiyonu için gömlek ve pantolonsuz bir katalog inceledi.,gömlek,pantolon,19385,1,6,-sIz
CO470488,44,10,X-ci-and-Y-ci,iyi,Ali her hafta kedici ve köpekçi bir komşusuyla sohbet eder.,kedi,köpek,6430,0,5,-cI
CO470488,47,4,X-lik-and-Y-lik,iyi sayılır,Burak tatlı için limonluk ve portakallık bir tabak hazırlamış.,limon,portakal,10457,0,4,-lIk
CO470488,50,25,X-and-Y-li,iyi,İzel toplantı sırasında burun ve boyunlu bir maske inceledi.,burun,boyun,15189,1,5,-lI
CO470488,53,26,X-ci-and-Y-ci,kötü,Sinan gece yarısı hayaletçi ve canavarcı bir yazarla röportaj yaptı.,hayalet,canavar,9628,0,2,-cI
CO470488,56,28,X-lik-and-Y-lik,kötü sayılır,Yasemin mezuniyetinden önce doktorluk ve avukatlık bir kimlik seçti.,avukat,doktor,6375,0,3,-lIk
CO470488,59,16,X-li-and-Y-li,kötü sayılır,Okan üniversite yıllarında çiftlikli ve fabrikalı bir işletme kurdu.,çiftlik,fabrika,9693,0,3,-lI
CO470488,62,29,X-and-Y-lik,kötü sayılır,Melis çocuk kitabı için ejderha ve perilik bir seri başlatmayı düşündü.,ejderha,peri,12929,1,3,-lIk
CO470488,65,21,X-and-Y-lik,kötü sayılır,Mertcan dün akşam abi ve ablalık bir hediye aldı.,abi,abla,6480,1,3,-lIk
CO470488,68,32,X-li-and-Y-li,iyi,Aydan restorasyon projesi için tabanlı ve tavanlı bir plan çizdi.,taban,tavan,9451,0,5,-lI
CO470488,71,14,X-siz-and-Y-siz,iyi,Elif gençlik yıllarında faresiz ve aslansız bir oyun sahneledi.,fare,aslan,9060,0,5,-sIz
CO470488,74,30,X-siz-and-Y-siz,iyi,Asuman dergi yazısı için düğünsüz ve cenazesiz bir program önerdi.,cenaze,düğün,8025,0,5,-sIz
CO470488,77,3,X-and-Y-ci,iyi sayılır,Leyla eski çarşıda atkı ve şapkacı bir tuhafiyeye uğrayacakmış.,atkı,şapka,10836,1,4,-cI
CO470488,80,9,X-and-Y-li,iyi,Zeynep bu hafta anne ve babalı bir toplantıya katıldı.,anne,baba,8811,1,5,-lI
CO470488,83,7,X-and-Y-siz,oldukça iyi,Dilek çeyiz alşverişi için battaniye ve halısız bir paket seçmiş.,battaniye,halı,7787,1,6,-sIz
CO470488,86,20,X-lik-and-Y-lik,oldukça iyi,Fehime düğünden önce büyükannelik ve dedelik ilişkisi üzerine bir roman okudu.,büyükanne,dede,13852,0,6,-lIk
CO470488,89,5,X-and-Y-lik,oldukça iyi,Ece yılbaşı için tablo ve vazoluk bir masa aldı.,tablo,vazo,4934,1,6,-lIk
CO470488,92,12,X-lik-and-Y-lik,oldukça iyi,Merve aile mirasıyla evlik ve bahçelik bir arsa satın aldı.,ev,bahçe,15494,0,6,-lIk
CO470488,95,24,X-li-and-Y-li,oldukça iyi,Neval ders çalışırken gözlü ve kulaklı bir robot gördü.,göz,kulak,8058,0,6,-lI
CO263824,3,4,X-and-Y-siz,kötü sayılır,Burak tatlı için limon ve portakalsız bir tarif bulmuş.,limon,portakal,6165,1,3,-sIz
CO263824,6,31,X-ci-and-Y-ci,kötü,Tülay sonbahar koleksiyonu için gömlekçi ve pantoloncu bir tasarımcıyla tanıştı.,gömlek,pantolon,7210,0,2,-cI
CO263824,9,14,X-and-Y-li,oldukça iyi,Elif küçük bir çocukken fare ve aslanlı bir masal dinledi.,fare,aslan,5430,1,6,-lI
CO263824,12,13,X-li-and-Y-li,iyi sayılır,Emin geçen tatilde şehirli ve köylü bir topluluk projesine katıldı.,şehir,köy,24563,0,4,-lI
CO263824,15,12,X-and-Y-siz,iyi,Merve yeni hayatında ev ve bahçesiz bir şehir hayatı yaşıyor.,ev,bahçe,4199,1,5,-sIz
CO263824,18,7,X-ci-and-Y-ci,kötü sayılır,Dilek çeyiz alşverişi için battaniyeci ve halıcı bir züccaciyeciye gidecekmiş.,battaniye,halı,9857,0,3,-cI
CO263824,21,6,X-and-Y-li,iyi,Ali diyetteyken muz ve havuçlu bir kek yapardı.,muz,havuç,52235,1,5,-lI
CO263824,24,25,X-lik-and-Y-lik,kötü sayılır,İzel toplantı sırasında burunluk ve boyunluk bir atkı ördü.,burun,boyun,21399,0,3,-lIk
CO263824,27,27,X-siz-and-Y-siz,iyi,Baran araştırması için ormansız ve çölsüz bir bölge seçti.,orman,çöl,7230,0,5,-sIz
CO263824,30,24,X-and-Y-ci,kötü sayılır,Neval ders çalışırken göz ve kulakçı bir doktorla konuştu.,göz,kulak,4737,1,3,-cI
CO263824,33,21,X-li-and-Y-li,iyi,Mertcan dün akşam abili ve ablalı bir fotoğraf gösterdi.,abi,abla,4498,0,5,-lI
CO263824,36,17,X-lik-and-Y-lik,oldukça iyi,Eylül kamp yaparken tepelik ve nehirlik bir arazi satın aldı.,tepe,nehir,3530,0,6,-lIk
CO263824,39,30,X-and-Y-li,iyi sayılır,Asuman dergi yazısı için düğün ve cenazeli bir belgesel izledi.,cenaze,düğün,6790,1,4,-lI
CO263824,42,20,X-and-Y-siz,kötü sayılır,Fehime düğünden önce büyükanne ve dedesiz bir aile hayatını irdeledi.,büyükanne,dede,9638,1,3,-sIz
CO263824,45,16,X-and-Y-ci,kötü sayılır,Okan üniversite yıllarında çiftlik ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,8038,1,3,-cI
CO263824,48,18,X-and-Y-lik,iyi,Nevzat genç bir stajyerken okul ve camilik bir alanın korunmasını önerdi.,okul,cami,7173,1,5,-lIk
